RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.643,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.937,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbIndPinch;0;-1,0.422,1,0.5;-1,0.422,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbInt;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.904,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.689,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
KeyGrip;0;0,0,0,0;1,0.00964,1,0.5;1,0.00964,1,0.5;1,0.00964,1,0.5;1,0.00964,1,0.5;1,0.00964,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.0674,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.186,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbInt;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.958,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
Grasp;0;-1,0.964,1,0.5;-1,0.964,1,0.5;-1,0.964,1,0.5;-1,0.964,1,0.5;-1,0.964,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.359,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.444,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.891,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
KeyGrip;0;0,0,0,0;1,0.461,1,0.5;1,0.461,1,0.5;1,0.461,1,0.5;1,0.461,1,0.5;1,0.461,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbIndPinch;0;-1,0.72,1,0.5;-1,0.72,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbInt;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.478,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
TripodPinch;0;1,0.285,1,0.5;1,0.285,1,0.5;1,0.285,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
IndexFE;0;0,0,0,0;1,0.0517,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbFE;0;1,0.552,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
WristFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.174,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.426,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.661,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
MiddleFE;0;0,0,0,0;0,0,0,0;-1,0.239,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.551,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.372,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
MiddleFE;0;0,0,0,0;0,0,0,0;1,0.131,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbFE;0;1,0.4,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
KeyGrip;0;0,0,0,0;1,0.573,1,0.5;1,0.573,1,0.5;1,0.573,1,0.5;1,0.573,1,0.5;1,0.573,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbInt;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.0339,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
WristFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.992,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.805,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.722,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
MiddleFE;0;0,0,0,0;0,0,0,0;1,0.344,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbIndPinch;0;-1,0.78,1,0.5;-1,0.78,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
Grasp;0;1,0.305,1,0.5;1,0.305,1,0.5;1,0.305,1,0.5;1,0.305,1,0.5;1,0.305,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
Grasp;0;1,0.536,1,0.5;1,0.536,1,0.5;1,0.536,1,0.5;1,0.536,1,0.5;1,0.536,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
IndexFE;0;0,0,0,0;1,0.789,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbIndPinch;0;-1,0.995,1,0.5;-1,0.995,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
WristFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.144,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.929,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
TripodPinch;0;1,0.284,1,0.5;1,0.284,1,0.5;1,0.284,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
TripodPinch;0;1,0.694,1,0.5;1,0.694,1,0.5;1,0.694,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
KeyGrip;0;0,0,0,0;1,0.539,1,0.5;1,0.539,1,0.5;1,0.539,1,0.5;1,0.539,1,0.5;1,0.539,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.112,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
TripodPinch;0;1,0.399,1,0.5;1,0.399,1,0.5;1,0.399,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbFE;0;-1,0.425,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.331,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
MiddleFE;0;0,0,0,0;0,0,0,0;1,0.241,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
KeyGrip;0;0,0,0,0;1,0.596,1,0.5;1,0.596,1,0.5;1,0.596,1,0.5;1,0.596,1,0.5;1,0.596,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbFE;0;1,0.752,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
IndexFE;0;0,0,0,0;1,0.117,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
IndexFE;0;0,0,0,0;1,0.876,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.82,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbFE;0;-1,0.0843,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbInt;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.194,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.0209,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
WristFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.945,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
MiddleFE;0;0,0,0,0;0,0,0,0;-1,0.199,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
Grasp;0;1,0.115,1,0.5;1,0.115,1,0.5;1,0.115,1,0.5;1,0.115,1,0.5;1,0.115,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
TripodPinch;0;-1,0.347,1,0.5;-1,0.347,1,0.5;-1,0.347,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
WristFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.358,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbInt;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.221,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbIndPinch;0;1,0.499,1,0.5;1,0.499,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbIndPinch;0;-1,0.476,1,0.5;-1,0.476,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
TripodPinch;0;-1,0.805,1,0.5;-1,0.805,1,0.5;-1,0.805,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
RingFE;0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.329,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbInt;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.565,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.888,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
TripodPinch;0;-1,0.552,1,0.5;-1,0.552,1,0.5;-1,0.552,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
IndexFE;0;0,0,0,0;-1,0.232,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.151,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbIndPinch;0;-1,0.378,1,0.5;-1,0.378,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbFE;0;1,0.352,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
TripodPinch;0;-1,0.357,1,0.5;-1,0.357,1,0.5;-1,0.357,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
KeyGrip;0;0,0,0,0;1,0.245,1,0.5;1,0.245,1,0.5;1,0.245,1,0.5;1,0.245,1,0.5;1,0.245,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
IndexFE;0;0,0,0,0;-1,0.19,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
MiddleFE;0;0,0,0,0;0,0,0,0;-1,0.432,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbInt;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.184,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
LittleFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.851,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
Grasp;0;1,0.637,1,0.5;1,0.637,1,0.5;1,0.637,1,0.5;1,0.637,1,0.5;1,0.637,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
Grasp;0;-1,0.367,1,0.5;-1,0.367,1,0.5;-1,0.367,1,0.5;-1,0.367,1,0.5;-1,0.367,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbFE;0;-1,0.591,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
WristFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;1,0.616,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
Grasp;0;-1,0.981,1,0.5;-1,0.981,1,0.5;-1,0.981,1,0.5;-1,0.981,1,0.5;-1,0.981,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
IndexFE;0;0,0,0,0;1,0.407,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbInt;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.422,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
ThumbFE;0;1,0.707,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
WristFE;0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;-1,0.406,1,0.5;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;0,0,0,0;
